hospital_name,payer,code_type,code,description,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,ein,rate,match_indicator,payer_rate,rate_delta
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,13583.0,Yes,7822.0,5761.0
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,389.25,Yes,7822.0,-7432.75
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,8125.0,Yes,7822.0,303.0
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,6906.0,Yes,7822.0,-916.0
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,13583.0,Yes,7822.0,5761.0
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,180.87,Yes,7822.0,-7641.13
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,11546.0,Yes,7822.0,3724.0
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,242.88,Yes,7822.0,-7579.12
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,494.46,Yes,7822.0,-7327.54
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,531.91,Yes,7822.0,-7290.09
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,183.39,Yes,7822.0,-7638.61
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,314.29,Yes,7822.0,-7507.71
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,8125.0,Yes,7822.0,303.0
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,843.44,Yes,7822.0,-6978.5599999999995
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,490.46,Yes,7822.0,-7331.54
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,493.95,Yes,7822.0,-7328.05
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,174.07,Yes,7822.0,-7647.93
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,7822.0,,133971298,227.9,Yes,7822.0,-7594.1
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,13583.0,Yes,7822.0,5761.0
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,389.25,Yes,7822.0,-7432.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,8125.0,Yes,7822.0,303.0
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,6906.0,Yes,7822.0,-916.0
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,13583.0,Yes,7822.0,5761.0
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,180.87,Yes,7822.0,-7641.13
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,11546.0,Yes,7822.0,3724.0
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,242.88,Yes,7822.0,-7579.12
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,494.46,Yes,7822.0,-7327.54
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,531.91,Yes,7822.0,-7290.09
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,183.39,Yes,7822.0,-7638.61
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,314.29,Yes,7822.0,-7507.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,8125.0,Yes,7822.0,303.0
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,843.44,Yes,7822.0,-6978.5599999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,490.46,Yes,7822.0,-7331.54
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,493.95,Yes,7822.0,-7328.05
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,174.07,Yes,7822.0,-7647.93
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,7822.0,,133971298,227.9,Yes,7822.0,-7594.1
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,183.39,Yes,8124.66,-7941.2699999999995
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,314.29,Yes,8124.66,-7810.37
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,843.44,Yes,8124.66,-7281.219999999999
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,490.46,Yes,8124.66,-7634.2
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,493.95,Yes,8124.66,-7630.71
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,174.07,Yes,8124.66,-7950.59
nyu langone,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,8124.66,,133971298,227.9,Yes,8124.66,-7896.76
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,389.25,Yes,8124.66,-7735.41
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,8125.0,Yes,8124.66,0.3400000000001455
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,6906.0,Yes,8124.66,-1218.6599999999999
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,13583.0,Yes,8124.66,5458.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,180.87,Yes,8124.66,-7943.79
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,11546.0,Yes,8124.66,3421.34
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,242.88,Yes,8124.66,-7881.78
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,494.46,Yes,8124.66,-7630.2
nyu langone,aetna,cpt,43239,HC UGI W BX. SGL/MULTIPLE,8124.66,,133971298,531.91,Yes,8124.66,-7592.75
